     t        m      T
 8853.00   -6.08  189.84
 8854.00   -6.08  189.84
 8855.00   -6.08  189.84
 8856.00   -6.08  189.84
 8857.00   -6.08  189.84
 8858.00   -6.08  189.84
 8859.00   -6.08  189.84
 8860.00   -6.08  189.84
 8861.00   -6.08  189.84
 8862.00   -6.08  189.84
 8863.00   -6.08  189.84
 8864.00   -6.08  189.84
 8865.00   -6.08  189.84
 8866.00   -6.08  189.84
 8867.00   -6.08  189.84
 8868.00   -6.08  189.84
 8869.00   -6.08  189.84
 8870.00   -6.08  189.84
 8871.00   -6.08  189.84
 8872.00   -6.08  189.84
 8873.00   -6.08  189.84
 8874.00   -6.08  189.84
 8875.00   -6.08  189.84
 8876.00   -6.08  189.84
 8877.00   -6.08  189.84
 8878.00   -6.08  189.84
 8879.00   -6.08  189.84
 8880.00   -6.08  189.84
 8881.00   -6.08  189.84
 8882.00   -6.08  189.84
 8883.00   -6.08  189.84
 8884.00   -6.08  189.84
 8885.00   -6.08  189.84
 8886.00   -6.08  189.84
 8887.00   -6.08  189.84
 8888.00   -6.08  189.84
 8889.00   -6.08  189.84
 8890.00   -6.08  189.84
 8891.00   -6.08  189.84
 8892.00   -6.08  189.84
 8893.00   -6.08  189.84
 8894.00   -6.08  189.84
 8895.00   -6.08  189.84
 8896.00   -6.08  189.84
 8897.00   -6.08  189.84
 8898.00   -6.08  189.84
 8899.00   -6.08  189.84
 8900.00   -6.08  189.84
 8901.00   -6.08  189.84
 8902.00   -6.08  189.84
 8903.00   -6.08  189.84
 8904.00   -6.08  189.84
 8905.00   -6.08  189.84
 8906.00   -6.08  189.84
 8907.00   -6.08  189.84
 8908.00   -6.08  189.84
 8909.00   -6.08  189.84
 8910.00   -6.08  189.84
 8911.00   -6.08  189.84
 8912.00   -6.08  189.84
 8913.00   -6.08  189.84
 8914.00   -6.08  189.84
 8915.00   -6.08  189.84
 8916.00   -6.08  189.84
 8917.00   -6.08  189.84
 8918.00   -6.08  189.84
 8919.00   -6.08  189.84
 8920.00   -6.08  189.84
 8921.00   -6.08  189.84
 8922.00   -6.08  189.84
 8923.00   -6.08  189.84
 8924.00   -6.08  189.84
 8925.00   -6.08  189.84
 8926.00   -6.08  189.84
 8927.00   -6.08  189.84
 8928.00   -6.08  189.84
 8929.00   -6.08  189.84
 8930.00   -6.08  189.84
 8931.00   -6.08  189.84
 8932.00   -6.08  189.84
 8933.00   -6.08  189.84
 8934.00   -6.08  189.84
 8935.00   -6.08  189.84
 8936.00   -6.08  189.84
 8937.00   -6.08  189.84
 8938.00   -6.08  189.84
 8939.00   -6.08  189.84
 8940.00   -6.08  189.84
 8941.00   -6.08  189.84
 8942.00   -6.08  189.84
 8943.00   -6.08  189.84
 8944.00   -6.08  189.84
 8945.00   -6.08  189.84
 8946.00   -6.08  189.84
 8947.00   -6.08  189.84
 8948.00   -6.08  189.84
 8949.00   -6.08  189.84
 8950.00   -6.08  189.84
 8951.00   -6.08  189.84
 8952.00   -6.08  189.84
 8953.00   -6.08  189.84
 8954.00   -6.08  189.84
 8955.00   -6.08  189.84
 8956.00   -6.08  189.84
 8957.00   -6.08  189.84
 8958.00   -6.08  189.84
 8959.00   -6.08  189.84
 8960.00   -6.08  189.84
 8961.00   -6.08  189.84
 8962.00   -6.08  189.84
 8963.00   -6.08  189.84
 8964.00   -6.08  189.84
 8965.00   -6.08  189.84
 8966.00   -6.08  189.84
 8967.00   -6.08  189.84
 8968.00   -6.08  189.84
 8969.00   -6.08  189.84
 8970.00   -6.08  189.84
 8971.00   -6.08  189.84
 8972.00   -6.08  189.84
 8973.00   -6.08  189.84
 8974.00   -6.08  189.84
 8975.00   -6.08  189.84
 8976.00   -6.08  189.84
 8977.00   -6.08  189.84
 8978.00   -6.08  189.84
 8979.00   -6.08  189.84
 8980.00   -6.08  189.84
 8981.00   -6.08  189.84
 8982.00   -6.08  189.84
 8983.00   -6.08  189.84
 8984.00   -6.08  189.84
 8985.00   -6.08  189.84
 8986.00   -6.08  189.84
 8987.00   -6.08  189.84
 8988.00   -6.08  189.84
 8989.00   -6.08  189.84
 8990.00   -6.08  189.84
 8991.00   -6.08  189.84
 8992.00   -6.08  189.84
 8993.00   -6.08  189.84
 8994.00   -6.08  189.84
 8995.00   -6.08  189.84
 8996.00   -6.08  189.84
 8997.00   -6.08  189.84
 8998.00   -6.08  189.84
 8999.00   -6.08  189.84
 9000.00   -6.08  189.84
 9001.00   -6.08  189.84
 9002.00   -6.08  189.84
 9003.00   -6.08  189.84
 9004.00   -6.08  189.84
 9005.00   -6.08  189.84
 9006.00   -6.08  189.84
 9007.00   -6.08  189.84
 9008.00   -6.08  189.84
 9009.00   -6.08  189.84
 9010.00   -6.08  189.84
 9011.00   -6.08  189.84
 9012.00   -6.08  189.84
 9013.00   -6.08  189.84
 9014.00   -6.08  189.84
 9015.00   -6.08  189.84
 9016.00   -6.08  189.84
 9017.00   -6.08  189.84
 9018.00   -6.08  189.84
 9019.00   -6.08  189.84
 9020.00   -6.08  189.84
 9021.00   -6.08  189.84
 9022.00   -6.08  189.84
 9023.00   -6.08  189.84
 9024.00   -6.08  189.84
 9025.00   -6.08  189.84
 9026.00   -6.08  189.84
 9027.00   -6.08  189.84
 9028.00   -6.08  189.84
 9029.00   -6.08  189.84
 9030.00   -6.08  189.84
 9031.00   -6.08  189.84
 9032.00   -6.08  189.84
 9033.00   -6.08  189.84
 9034.00   -6.08  189.84
 9035.00   -6.08  189.84
 9036.00   -6.08  189.84
 9037.00   -6.08  189.84
 9038.00   -6.08  189.84
 9039.00   -6.08  189.84
 9040.00   -6.08  189.84
 9041.00   -6.08  189.84
 9042.00   -6.08  189.84
 9043.00   -6.08  189.84
 9044.00   -6.08  189.84
 9045.00   -6.08  189.84
 9046.00   -6.08  189.84
 9047.00   -6.08  189.84
 9048.00   -6.08  189.84
 9049.00   -6.08  189.84
 9050.00   -6.08  189.84
 9051.00   -6.08  189.84
 9052.00   -6.08  189.84
 9053.00   -6.08  189.84
 9054.00   -6.08  189.84
 9055.00   -6.08  189.84
 9056.00   -6.08  189.84
 9057.00   -6.08  189.84
 9058.00   -6.08  189.84
 9059.00   -6.08  189.84
 9060.00   -6.08  189.84
 9061.00   -6.08  189.84
 9062.00   -6.08  189.84
 9063.00   -6.08  189.84
 9064.00   -6.08  189.84
 9065.00   -6.08  189.84
 9066.00   -6.08  189.84
 9067.00   -6.08  189.84
 9068.00   -6.08  189.84
 9069.00   -6.08  189.84
 9070.00   -6.08  189.84
 9071.00   -6.08  189.84
 9072.00   -6.08  189.84
 9073.00   -6.08  189.84
 9074.00   -6.08  189.84
 9075.00   -6.08  189.84
 9076.00   -6.08  189.84
 9077.00   -6.08  189.84
 9078.00   -6.08  189.84
 9079.00   -6.08  189.84
 9080.00   -6.08  189.84
 9081.00   -6.08  189.84
 9082.00   -6.08  189.84
 9083.00   -6.08  189.84
 9084.00   -6.08  189.84
 9085.00   -6.08  189.84
 9086.00   -6.08  189.84
 9087.00   -6.08  189.84
 9088.00   -6.08  189.84
 9089.00   -6.08  189.84
 9090.00   -6.08  189.84
 9091.00   -6.08  189.84
 9092.00   -6.08  189.84
 9093.00   -6.08  189.84
 9094.00   -6.08  189.84
 9095.00   -6.08  189.84
 9096.00   -6.08  189.84
 9097.00   -6.08  189.84
 9098.00   -6.08  189.84
 9099.00   -6.08  189.84
 9100.00   -6.08  189.84
 9101.00   -6.08  189.84
 9102.00   -6.08  189.84
 9103.00   -6.08  189.84
 9104.00   -6.08  189.84
 9105.00   -6.08  189.84
 9106.00   -6.08  189.84
 9107.00   -6.08  189.84
 9108.00   -6.08  189.84
 9109.00   -6.08  189.84
 9110.00   -6.08  189.84
 9111.00   -6.08  189.84
 9112.00   -6.08  189.84
 9113.00   -6.08  189.84
 9114.00   -6.08  189.84
 9115.00   -6.08  189.84
 9116.00   -6.08  189.84
 9117.00   -6.08  189.84
 9118.00   -6.08  189.84
 9119.00   -6.08  189.84
 9120.00   -6.08  189.84
 9121.00   -6.08  189.84
 9122.00   -6.08  189.84
 9123.00   -6.08  189.84
 9124.00   -6.08  189.84
 9125.00   -6.08  189.84
 9126.00   -6.08  189.84
 9127.00   -6.08  189.84
 9128.00   -6.08  189.84
 9129.00   -6.08  189.84
 9130.00   -6.08  189.84
 9131.00   -6.08  189.84
 9132.00   -6.08  189.84
 9133.00   -6.08  189.84
 9134.00   -6.08  189.84
 9135.00   -6.08  189.84
 9136.00   -6.08  189.84
 9137.00   -6.08  189.84
 9138.00   -6.08  189.84
 9139.00   -6.08  189.84
 9140.00   -6.08  189.84
 9141.00   -6.08  189.84
 9142.00   -6.08  189.84
 9143.00   -6.08  189.84
 9144.00   -6.08  189.84
 9145.00   -6.08  189.84
 9146.00   -6.08  189.84
 9147.00   -6.08  189.84
 9148.00   -6.08  189.84
 9149.00   -6.08  189.84
 9150.00   -6.08  189.84
 9151.00   -6.08  189.84
 9152.00   -6.08  189.84
 9153.00   -6.08  189.84
 9154.00   -6.08  189.84
 9155.00   -6.08  189.84
 9156.00   -6.08  189.84
 9157.00   -6.08  189.84
 9158.00   -6.08  189.84
 9159.00   -6.08  189.84
 9160.00   -6.08  189.84
 9161.00   -6.08  189.84
 9162.00   -6.08  189.84
 9163.00   -6.08  189.84
 9164.00   -6.08  189.84
 9165.00   -6.08  189.84
 9166.00   -6.08  189.84
 9167.00   -6.08  189.84
 9168.00   -6.08  189.84
 9169.00   -6.08  189.84
 9170.00   -6.08  189.84
 9171.00   -6.08  189.84
 9172.00   -6.08  189.84
 9173.00   -6.08  189.84
 9174.00   -6.08  189.84
 9175.00   -6.08  189.84
 9176.00   -6.08  189.84
 9177.00   -6.08  189.84
 9178.00   -6.08  189.84
 9179.00   -6.08  189.84
 9180.00   -6.08  189.84
 9181.00   -6.08  189.84
 9182.00   -6.08  189.84
 9183.00   -6.08  189.84
 9184.00   -6.08  189.84
 9185.00   -6.08  189.84
 9186.00   -6.08  189.84
 9187.00   -6.08  189.84
 9188.00   -6.08  189.84
 9189.00   -6.08  189.84
 9190.00   -6.08  189.84
 9191.00   -6.08  189.84
 9192.00   -6.08  189.84
 9193.00   -6.08  189.84
 9194.00   -6.08  189.84
 9195.00   -6.08  189.84
 9196.00   -6.08  189.84
 9197.00   -6.08  189.84
 9198.00   -6.08  189.84
 9199.00   -6.08  189.84
 9200.00   -6.08  189.84
 9201.00   -6.08  189.84
 9202.00   -6.08  189.84
 9203.00   -6.08  189.84
 9204.00   -6.08  189.84
 9205.00   -6.08  189.84
 9206.00   -6.08  189.84
 9207.00   -6.08  189.84
 9208.00   -6.08  189.84
 9209.00   -6.08  189.84
 9210.00   -6.08  189.84
 9211.00   -6.08  189.84
 9212.00   -6.08  189.84
 9213.00   -6.08  189.84
 9214.00   -6.08  189.84
 9215.00   -6.08  189.84
 9216.00   -6.08  189.84
 9217.00   -6.08  189.84
 9218.00   -6.08  189.84
 9219.00   -6.08  189.84
 9220.00   -6.08  189.84
 9221.00   -6.08  189.84
 9222.00   -6.08  189.84
 9223.00   -6.08  189.84
 9224.00   -6.08  189.84
 9225.00   -6.08  189.84
 9226.00   -6.08  189.84
 9227.00   -6.08  189.84
 9228.00   -6.08  189.84
 9229.00   -6.08  189.84
 9230.00   -6.08  189.84
 9231.00   -6.08  189.84
 9232.00   -6.08  189.84
 9233.00   -6.08  189.84
 9234.00   -6.08  189.84
 9235.00   -6.08  189.84
 9236.00   -6.08  189.84
 9237.00   -6.08  189.84
 9238.00   -6.08  189.84
 9239.00   -6.08  189.84
 9240.00   -6.08  189.84
 9241.00   -6.08  189.84
 9242.00   -6.08  189.84
 9243.00   -6.08  189.84
 9244.00   -6.08  189.84
 9245.00   -6.08  189.84
 9246.00   -6.08  189.84
 9247.00   -6.08  189.84
 9248.00   -6.08  189.84
 9249.00   -6.08  189.84
 9250.00   -6.08  189.84
 9251.00   -6.08  189.84
 9252.00   -6.08  189.84
 9253.00   -6.08  189.84
 9254.00   -6.08  189.84
 9255.00   -6.08  189.84
 9256.00   -6.08  189.84
 9257.00   -6.08  189.84
 9258.00   -6.08  189.84
 9259.00   -6.08  189.84
 9260.00   -6.08  189.84
 9261.00   -6.08  189.84
 9262.00   -6.08  189.84
 9263.00   -6.08  189.84
 9264.00   -6.08  189.84
 9265.00   -6.08  189.84
 9266.00   -6.08  189.84
 9267.00   -6.08  189.84
 9268.00   -6.08  189.84
 9269.00   -6.08  189.84
 9270.00   -6.08  189.84
 9271.00   -6.08  189.84
 9272.00   -6.08  189.84
 9273.00   -6.08  189.84
 9274.00   -6.08  189.84
 9275.00   -6.08  189.84
 9276.00   -6.08  189.84
 9277.00   -6.08  189.84
 9278.00   -6.08  189.84
 9279.00   -6.08  189.84
 9280.00   -6.08  189.84
 9281.00   -6.08  189.84
 9282.00   -6.08  189.84
 9283.00   -6.08  189.84
 9284.00   -6.08  189.84
 9285.00   -6.08  189.84
 9286.00   -6.08  189.84
 9287.00   -6.08  189.84
 9288.00   -6.08  189.84
 9289.00   -6.08  189.84
 9290.00   -6.08  189.84
 9291.00   -6.08  189.84
 9292.00   -6.08  189.84
 9293.00   -6.08  189.84
 9294.00   -6.08  189.84
 9295.00   -6.08  189.84
 9296.00   -6.08  189.84
 9297.00   -6.08  189.84
 9298.00   -6.08  189.84
 9299.00   -6.08  189.84
 9300.00   -6.08  189.84
 9301.00   -6.08  189.84
 9302.00   -6.08  189.84
 9303.00   -6.08  189.84
 9304.00   -6.08  189.84
 9305.00   -6.08  189.84
 9306.00   -6.08  189.84
 9307.00   -6.08  189.84
 9308.00   -6.08  189.84
 9309.00   -6.08  189.84
 9310.00   -6.08  189.84
 9311.00   -6.08  189.84
 9312.00   -6.08  189.84
 9313.00   -6.08  189.84
 9314.00   -6.08  189.84
 9315.00   -6.08  189.84
 9316.00   -6.08  189.84
 9317.00   -6.08  189.84
 9318.00   -6.08  189.84
 9319.00   -6.08  189.84
 9320.00   -6.08  189.84
 9321.00   -6.08  189.84
 9322.00   -6.08  189.84
 9323.00   -6.08  189.84
 9324.00   -6.08  189.84
 9325.00   -6.08  189.84
 9326.00   -6.08  189.84
 9327.00   -6.08  189.84
 9328.00   -6.08  189.84
 9329.00   -6.08  189.84
 9330.00   -6.08  189.84
 9331.00   -6.08  189.84
 9332.00   -6.08  189.84
 9333.00   -6.08  189.84
 9334.00   -6.08  189.84
 9335.00   -6.08  189.84
 9336.00   -6.08  189.84
 9337.00   -6.08  189.84
 9338.00   -6.08  189.84
 9339.00   -6.08  189.84
 9340.00   -6.08  189.84
 9341.00   -6.08  189.84
 9342.00   -6.08  189.84
 9343.00   -6.08  189.84
 9344.00   -6.08  189.84
 9345.00   -6.08  189.84
 9346.00   -6.08  189.84
 9347.00   -6.08  189.84
 9348.00   -6.08  189.84
 9349.00   -6.08  189.84
 9350.00   -6.08  189.84
 9351.00   -6.08  189.84
 9352.00   -6.08  189.84
 9353.00   -6.08  189.84
 9354.00   -6.08  189.84
 9355.00   -6.08  189.84
 9356.00   -6.08  189.84
 9357.00   -6.08  189.84
 9358.00   -6.08  189.84
 9359.00   -6.08  189.84
 9360.00   -6.08  189.84
 9361.00   -6.08  189.84
 9362.00   -6.08  189.84
 9363.00   -6.08  189.84
 9364.00   -6.08  189.84
 9365.00   -6.08  189.84
 9366.00   -6.08  189.84
 9367.00   -6.08  189.84
 9368.00   -6.08  189.84
 9369.00   -6.08  189.84
 9370.00   -6.08  189.84
 9371.00   -6.08  189.84
 9372.00   -6.08  189.84
 9373.00   -6.08  189.84
 9374.00   -6.08  189.84
 9375.00   -6.08  189.84
 9376.00   -6.08  189.84
 9377.00   -6.08  189.84
 9378.00   -6.08  189.84
 9379.00   -6.08  189.84
 9380.00   -6.08  189.84
 9381.00   -6.08  189.84
 9382.00   -6.08  189.84
 9383.00   -6.08  189.84
 9384.00   -6.08  189.84
 9385.00   -6.08  189.84
 9386.00   -6.08  189.84
 9387.00   -6.08  189.84
 9388.00   -6.08  189.84
 9389.00   -6.08  189.84
 9390.00   -6.08  189.84
 9391.00   -6.08  189.84
 9392.00   -6.08  189.84
 9393.00   -6.08  189.84
 9394.00   -6.08  189.84
 9395.00   -6.08  189.84
 9396.00   -6.08  189.84
 9397.00   -6.08  189.84
 9398.00   -6.08  189.84
 9399.00   -6.08  189.84
 9400.00   -6.08  189.84
 9401.00   -6.08  189.84
 9402.00   -6.08  189.84
 9403.00   -6.08  189.84
 9404.00   -6.08  189.84
 9405.00   -6.08  189.84
 9406.00   -6.08  189.84
 9407.00   -6.08  189.84
 9408.00   -6.08  189.84
 9409.00   -6.08  189.84
 9410.00   -6.08  189.84
 9411.00   -6.08  189.84
 9412.00   -6.08  189.84
 9413.00   -6.08  189.84
 9414.00   -6.08  189.84
 9415.00   -6.08  189.84
 9416.00   -6.08  189.84
 9417.00   -6.08  189.84
 9418.00   -6.08  189.84
 9419.00   -6.08  189.84
 9420.00   -6.08  189.84
 9421.00   -6.08  189.84
 9422.00   -6.08  189.84
 9423.00   -6.08  189.84
 9424.00   -6.08  189.84
 9425.00   -6.08  189.84
 9426.00   -6.08  189.84
 9427.00   -6.08  189.84
 9428.00   -6.08  189.84
 9429.00   -6.08  189.84
 9430.00   -6.08  189.84
 9431.00   -6.08  189.84
 9432.00   -6.08  189.84
 9433.00   -6.08  189.84
 9434.00   -6.08  189.84
 9435.00   -6.08  189.84
 9436.00   -6.08  189.84
 9437.00   -6.08  189.84
 9438.00   -6.08  189.84
 9439.00   -6.08  189.84
 9440.00   -6.08  189.84
 9441.00   -6.08  189.84
 9442.00   -6.08  189.84
 9443.00   -6.08  189.84
 9444.00   -6.08  189.84
 9445.00   -6.08  189.84
 9446.00   -6.08  189.84
 9447.00   -6.08  189.84
 9448.00   -6.08  189.84
 9449.00   -6.08  189.84
 9450.00   -6.08  189.84
 9451.00   -6.08  189.84
 9452.00   -6.08  189.84
 9453.00   -6.08  189.84
 9454.00   -6.08  189.84
 9455.00   -6.08  189.84
 9456.00   -6.08  189.84
 9457.00   -6.08  189.84
 9458.00   -6.08  189.84
 9459.00   -6.08  189.84
 9460.00   -6.08  189.84
 9461.00   -6.08  189.84
 9462.00   -6.08  189.84
 9463.00   -6.08  189.84
 9464.00   -6.08  189.84
 9465.00   -6.08  189.84
 9466.00   -6.08  189.84
 9467.00   -6.08  189.84
 9468.00   -6.08  189.84
 9469.00   -6.08  189.84
 9470.00   -6.08  189.84
 9471.00   -6.08  189.84
 9472.00   -6.08  189.84
 9473.00   -6.08  189.84
 9474.00   -6.08  189.84
 9475.00   -6.08  189.84
 9476.00   -6.08  189.84
 9477.00   -6.08  189.84
 9478.00   -6.08  189.84
 9479.00   -6.08  189.84
 9480.00   -6.08  189.84
 9481.00   -6.08  189.84
 9482.00   -6.08  189.84
 9483.00   -6.08  189.84
 9484.00   -6.08  189.84
 9485.00   -6.08  189.84
 9486.00   -6.08  189.84
 9487.00   -6.08  189.84
 9488.00   -6.08  189.84
 9489.00   -6.08  189.84
 9490.00   -6.08  189.84
 9491.00   -6.08  189.84
 9492.00   -6.08  189.84
 9493.00   -6.08  189.84
 9494.00   -6.08  189.84
 9495.00   -6.08  189.84
 9496.00   -6.08  189.84
 9497.00   -6.08  189.84
 9498.00   -6.08  189.84
 9499.00   -6.08  189.84
 9500.00   -6.08  189.84
 9501.00   -6.08  189.84
 9502.00   -6.08  189.84
 9503.00   -6.08  189.84
 9504.00   -6.08  189.84
 9505.00   -6.08  189.84
 9506.00   -6.08  189.84
 9507.00   -6.08  189.84
 9508.00   -6.08  189.84
 9509.00   -6.08  189.84
 9510.00   -6.08  189.84
 9511.00   -6.08  189.84
 9512.00   -6.08  189.84
 9513.00   -6.08  189.84
 9514.00   -6.08  189.84
 9515.00   -6.08  189.84
 9516.00   -6.08  189.84
 9517.00   -6.08  189.84
 9518.00   -6.08  189.84
 9519.00   -6.08  189.84
 9520.00   -6.08  189.84
 9521.00   -6.08  189.84
 9522.00   -6.08  189.84
 9523.00   -6.08  189.84
 9524.00   -6.08  189.84
 9525.00   -6.08  189.84
 9526.00   -6.08  189.84
 9527.00   -6.08  189.84
 9528.00   -6.08  189.84
 9529.00   -6.08  189.84
 9530.00   -6.08  189.84
 9531.00   -6.08  189.84
 9532.00   -6.08  189.84
 9533.00   -6.08  189.84
 9534.00   -6.08  189.84
 9535.00   -6.08  189.84
 9536.00   -6.08  189.84
 9537.00   -6.08  189.84
 9538.00   -6.08  189.84
 9539.00   -6.08  189.84
 9540.00   -6.08  189.84
 9541.00   -6.08  189.84
 9542.00   -6.08  189.84
 9543.00   -6.08  189.84
 9544.00   -6.08  189.84
 9545.00   -6.08  189.84
 9546.00   -6.08  189.84
 9547.00   -6.08  189.84
 9548.00   -6.08  189.84
 9549.00   -6.08  189.84
 9550.00   -6.08  189.84
 9551.00   -6.08  189.84
 9552.00   -6.08  189.84
 9553.00   -6.08  189.84
 9554.00   -6.08  189.84
 9555.00   -6.08  189.84
 9556.00   -6.08  189.84
 9557.00   -6.08  189.84
 9558.00   -6.08  189.84
 9559.00   -6.08  189.84
 9560.00   -6.08  189.84
 9561.00   -6.08  189.84
 9562.00   -6.08  189.84
 9563.00   -6.08  189.84
 9564.00   -6.08  189.84
 9565.00   -6.08  189.84
 9566.00   -6.08  189.84
 9567.00   -6.08  189.84
 9568.00   -6.08  189.84
 9569.00   -6.08  189.84
 9570.00   -6.08  189.84
 9571.00   -6.08  189.84
 9572.00   -6.08  189.84
 9573.00   -6.08  189.84
 9574.00   -6.08  189.84
 9575.00   -6.08  189.84
 9576.00   -6.08  189.84
 9577.00   -6.08  189.84
 9578.00   -6.08  189.84
 9579.00   -6.08  189.84
 9580.00   -6.08  189.84
 9581.00   -6.08  189.84
 9582.00   -6.08  189.84
 9583.00   -6.08  189.84
 9584.00   -6.08  189.84
 9585.00   -6.08  189.84
 9586.00   -6.08  189.84
 9587.00   -6.08  189.84
 9588.00   -6.08  189.84
 9589.00   -6.08  189.84
 9590.00   -6.08  189.84
 9591.00   -6.08  189.84
 9592.00   -6.08  189.84
 9593.00   -6.08  189.84
 9594.00   -6.08  189.84
 9595.00   -6.08  189.84
 9596.00   -6.08  189.84
 9597.00   -6.08  189.84
 9598.00   -6.08  189.84
 9599.00   -6.08  189.84
 9600.00   -6.08  189.84
 9601.00   -6.08  189.84
 9602.00   -6.08  189.84
 9603.00   -6.08  189.84
 9604.00   -6.08  189.84
 9605.00   -6.08  189.84
 9606.00   -6.08  189.84
 9607.00   -6.08  189.84
 9608.00   -6.08  189.84
 9609.00   -6.08  189.84
 9610.00   -6.08  189.84
 9611.00   -6.08  189.84
 9612.00   -6.08  189.84
 9613.00   -6.08  189.84
 9614.00   -6.08  189.84
 9615.00   -6.08  189.84
 9616.00   -6.08  189.84
 9617.00   -6.08  189.84
 9618.00   -6.08  189.84
 9619.00   -6.08  189.84
 9620.00   -6.08  189.84
 9621.00   -6.08  189.84
 9622.00   -6.08  189.84
 9623.00   -6.08  189.84
 9624.00   -6.08  189.84
 9625.00   -6.08  189.84
 9626.00   -6.08  189.84
 9627.00   -6.08  189.84
 9628.00   -6.08  189.84
 9629.00   -6.08  189.84
 9630.00   -6.08  189.84
 9631.00   -6.08  189.84
 9632.00   -6.08  189.84
 9633.00   -6.08  189.84
 9634.00   -6.08  189.84
 9635.00   -6.08  189.84
 9636.00   -6.08  189.84
 9637.00   -6.08  189.84
 9638.00   -6.08  189.84
 9639.00   -6.08  189.84
 9640.00   -6.08  189.84
 9641.00   -6.08  189.84
 9642.00   -6.08  189.84
 9643.00   -6.08  189.84
 9644.00   -6.08  189.84
 9645.00   -6.08  189.84
 9646.00   -6.08  189.84
 9647.00   -6.08  189.84
 9648.00   -6.08  189.84
 9649.00   -6.08  189.84
 9650.00   -6.08  189.84
 9651.00   -6.08  189.84
 9652.00   -6.08  189.84
 9653.00   -6.08  189.84
 9654.00   -6.08  189.84
 9655.00   -6.08  189.84
 9656.00   -6.08  189.84
 9657.00   -6.08  189.84
 9658.00   -6.08  189.84
 9659.00   -6.08  189.84
 9660.00   -6.08  189.84
 9661.00   -6.08  189.84
 9662.00   -6.08  189.84
 9663.00   -6.08  189.84
 9664.00   -6.08  189.84
 9665.00   -6.08  189.84
 9666.00   -6.08  189.84
 9667.00   -6.08  189.84
 9668.00   -6.08  189.84
 9669.00   -6.08  189.84
 9670.00   -6.08  189.84
 9671.00   -6.08  189.84
 9672.00   -6.08  189.84
 9673.00   -6.08  189.84
 9674.00   -6.08  189.84
 9675.00   -6.08  189.84
 9676.00   -6.08  189.84
 9677.00   -6.08  189.84
 9678.00   -6.08  189.84
 9679.00   -6.08  189.84
 9680.00   -6.08  189.84
 9681.00   -6.08  189.84
 9682.00   -6.08  189.84
 9683.00   -6.08  189.84
 9684.00   -6.08  189.84
 9685.00   -6.08  189.84
 9686.00   -6.08  189.84
 9687.00   -6.08  189.84
 9688.00   -6.08  189.84
 9689.00   -6.08  189.84
 9690.00   -6.08  189.84
 9691.00   -6.08  189.84
 9692.00   -6.08  189.84
 9693.00   -6.08  189.84
 9694.00   -6.08  189.84
 9695.00   -6.08  189.84
 9696.00   -6.08  189.84
 9697.00   -6.08  189.84
 9698.00   -6.08  189.84
 9699.00   -6.08  189.84
 9700.00   -6.08  189.84
 9701.00   -6.08  189.84
 9702.00   -6.08  189.84
 9703.00   -6.08  189.84
 9704.00   -6.08  189.84
 9705.00   -6.08  189.84
 9706.00   -6.08  189.84
 9707.00   -6.08  189.84
 9708.00   -6.08  189.84
 9709.00   -6.08  189.84
 9710.00   -6.08  189.84
 9711.00   -6.08  189.84
 9712.00   -6.08  189.84
 9713.00   -6.08  189.84
 9714.00   -6.08  189.84
 9715.00   -6.08  189.84
 9716.00   -6.08  189.84
 9717.00   -6.08  189.84
 9718.00   -6.08  189.84
 9719.00   -6.08  189.84
 9720.00   -6.08  189.84
