    t       m      T
106236.00   -4.12  190.46
106237.00   -4.15  189.97
106238.00   -4.14  189.68
106239.00   -4.22  189.39
106240.00   -4.02  188.94
106241.00   -4.15  191.10
106242.00   -4.14  188.75
106243.00   -4.19  189.55
106244.00   -4.22  188.81
106245.00   -4.18  190.46
106246.00   -4.28  190.36
106247.00   -4.11  188.23
106248.00   -4.15  190.26
106249.00   -4.21  190.04
106250.00   -4.19  188.17
106251.00   -4.11  191.52
106252.00   -4.13  190.81
106253.00   -4.16  190.36
106254.00   -4.10  191.39
106255.00   -4.19  190.49
106256.00   -4.20  190.62
106257.00   -4.06  188.81
106258.00   -4.18  189.78
106259.00   -4.13  189.71
106260.00   -4.19  190.10
106261.00   -4.25  191.07
106262.00   -4.06  190.46
106263.00   -4.02  191.26
106264.00   -4.23  190.49
106265.00   -4.15  191.42
106266.00   -4.20  189.26
106267.00   -4.14  190.07
106268.00   -4.16  189.10
106269.00   -4.13  191.20
106270.00   -4.18  189.36
106271.00   -4.09  188.39
106272.00   -4.09  191.26
106273.00   -4.08  190.29
106274.00   -4.08  191.45
106275.00   -4.11  189.55
106276.00   -4.17  188.17
106277.00   -4.18  188.72
106278.00   -4.09  189.71
106279.00   -4.26  189.84
106280.00   -4.20  189.52
106281.00   -4.03  189.46
106282.00   -4.29  191.16
106283.00   -4.14  190.36
106284.00   -4.03  188.91
106285.00   -4.15  190.94
106286.00   -4.14  189.68
106287.00   -4.21  188.49
106288.00   -4.15  189.46
106289.00   -4.17  189.94
106290.00   -4.18  189.94
106291.00   -4.19  189.62
106292.00   -4.19  189.26
106293.00   -4.23  188.94
106294.00   -4.15  191.39
106295.00   -4.10  190.33
106296.00   -4.13  189.20
106297.00   -4.07  190.52
106298.00   -4.12  189.91
106299.00   -4.13  190.58
106300.00   -4.09  190.00
106301.00   -4.15  188.88
106302.00   -4.13  190.52
106303.00   -4.15  190.17
106304.00   -4.13  190.65
106305.00   -4.11  190.36
106306.00   -4.14  190.17
106307.00   -4.32  189.46
106308.00   -4.12  191.20
106309.00   -4.17  190.49
106310.00   -4.16  189.49
106311.00   -4.10  188.23
106312.00   -4.13  189.10
106313.00   -4.13  190.62
106314.00   -4.13  189.97
106315.00   -4.02  189.20
106316.00   -4.18  190.42
106317.00   -4.11  188.72
106318.00   -4.13  191.29
106319.00   -4.12  188.56
106320.00   -4.13  189.94
106321.00   -4.16  189.68
106322.00   -4.03  190.75
106323.00   -4.16  190.84
106324.00   -4.12  190.36
106325.00   -4.25  189.62
106326.00   -4.06  190.42
106327.00   -4.12  190.65
106328.00   -4.07  190.00
106329.00   -4.14  189.33
106330.00   -4.15  189.20
106331.00   -4.02  189.36
106332.00   -4.08  190.78
106333.00   -3.98  190.00
106334.00   -4.01  189.26
106335.00   -4.06  191.71
106336.00   -4.06  190.87
106337.00   -4.19  188.68
106338.00   -4.17  189.01
106339.00   -4.17  189.75
106340.00   -4.12  188.91
106341.00   -4.05  190.33
106342.00   -4.11  189.71
106343.00   -4.14  188.43
106344.00   -4.18  190.87
106345.00   -4.19  191.52
106346.00   -4.09  190.97
106347.00   -4.11  189.81
106348.00   -4.11  189.52
106349.00   -4.09  189.65
106350.00   -4.19  189.81
106351.00   -4.13  189.97
106352.00   -4.08  190.17
106353.00   -4.11  191.26
106354.00   -4.19  190.26
106355.00   -4.17  189.75
106356.00   -4.16  188.78
106357.00   -4.34  191.39
106358.00   -4.05  190.87
106359.00   -4.14  190.29
106360.00   -4.05  189.39
106361.00   -4.16  189.36
106362.00   -4.17  190.52
106363.00   -4.23  190.20
106364.00   -4.22  190.00
106365.00   -4.11  189.17
106366.00   -4.28  190.65
106367.00   -4.08  188.23
106368.00   -4.18  191.58
106369.00   -3.99  189.26
106370.00   -4.10  190.39
106371.00   -4.13  189.17
106372.00   -4.05  190.75
106373.00   -4.02  188.81
106374.00   -4.16  189.10
106375.00   -3.92  189.01
106376.00   -4.12  190.52
106377.00   -4.09  188.94
106378.00   -4.12  189.39
106379.00   -4.15  190.84
106380.00   -3.97  188.91
106381.00   -4.01  190.04
106382.00   -4.22  189.81
106383.00   -4.20  190.10
106384.00   -4.11  190.17
106385.00   -4.06  188.52
106386.00   -4.09  189.23
106387.00   -4.19  191.39
106388.00   -4.19  189.65
106389.00   -4.07  189.33
106390.00   -4.04  191.42
106391.00   -4.11  189.55
106392.00   -3.96  188.91
106393.00   -4.13  189.91
106394.00   -4.13  189.36
106395.00   -4.03  190.07
106396.00   -4.07  190.29
106397.00   -4.27  189.94
106398.00   -4.20  189.97
106399.00   -4.07  189.75
106400.00   -4.10  189.49
106401.00   -4.23  192.00
106402.00   -4.16  189.68
106403.00   -4.15  190.84
106404.00   -4.17  190.52
106405.00   -4.16  187.85
106406.00   -4.29  191.23
106407.00   -4.26  189.62
106408.00   -4.31  190.75
106409.00   -4.09  189.71
106410.00   -4.16  189.78
106411.00   -4.14  189.52
106412.00   -4.32  188.43
106413.00   -4.03  189.42
106414.00   -4.08  189.33
106415.00   -4.14  189.23
106416.00   -4.15  191.36
106417.00   -4.08  190.58
106418.00   -4.15  191.04
106419.00   -4.04  188.59
106420.00   -4.29  190.52
106421.00   -4.24  189.33
106422.00   -4.11  189.59
106423.00   -4.11  190.42
106424.00   -4.00  189.94
106425.00   -4.02  189.62
106426.00   -4.07  190.78
106427.00   -4.21  190.52
106428.00   -4.18  190.04
106429.00   -4.10  189.59
106430.00   -4.14  189.36
106431.00   -4.31  190.91
106432.00   -4.17  190.33
106433.00   -4.20  190.87
106434.00   -4.07  189.65
106435.00   -4.21  188.85
106436.00   -4.28  188.78
106437.00   -4.09  191.13
106438.00   -4.10  192.23
106439.00   -4.04  187.81
106440.00   -4.21  189.75
106441.00   -4.11  190.07
106442.00   -4.20  189.49
106443.00   -4.22  190.20
106444.00   -4.29  188.30
106445.00   -4.13  189.65
106446.00   -4.18  189.91
106447.00   -4.21  189.62
106448.00   -4.02  190.10
106449.00   -4.08  189.07
106450.00   -4.12  189.84
106451.00   -4.17  190.17
106452.00   -4.09  189.13
106453.00   -4.12  190.29
106454.00   -4.05  189.33
106455.00   -4.11  189.75
106456.00   -4.05  189.13
106457.00   -4.07  190.46
106458.00   -4.16  191.58
106459.00   -3.97  190.20
106460.00   -4.17  188.91
106461.00   -4.09  189.42
106462.00   -4.06  189.23
106463.00   -4.13  190.42
106464.00   -4.20  191.61
106465.00   -4.33  190.46
106466.00   -4.21  191.39
106467.00   -4.16  190.55
106468.00   -4.35  188.75
106469.00   -4.26  191.49
106470.00   -4.19  190.97
106471.00   -4.15  190.52
106472.00   -4.15  190.36
106473.00   -4.05  189.65
106474.00   -4.12  190.00
106475.00   -4.04  189.55
106476.00   -4.14  189.97
106477.00   -4.23  190.26
106478.00   -4.26  188.56
106479.00   -4.13  188.17
106480.00   -4.12  189.65
106481.00   -4.19  188.62
106482.00   -4.15  189.94
106483.00   -4.13  190.91
106484.00   -4.14  189.17
106485.00   -4.02  188.52
106486.00   -4.18  190.33
106487.00   -4.15  190.10
106488.00   -4.06  188.78
106489.00   -4.23  189.20
106490.00   -4.09  189.46
106491.00   -3.99  188.39
106492.00   -4.05  190.42
106493.00   -4.16  189.75
106494.00   -4.13  188.36
106495.00   -4.22  191.68
106496.00   -4.19  189.81
106497.00   -4.03  189.52
106498.00   -4.25  190.29
106499.00   -4.28  190.42
106500.00   -4.07  189.81
106501.00   -4.02  190.78
106502.00   -4.09  189.81
106503.00   -3.98  189.71
106504.00   -3.92  189.68
106505.00   -4.27  190.00
106506.00   -4.15  189.20
106507.00   -4.09  189.59
106508.00   -4.11  191.32
106509.00   -4.07  188.23
106510.00   -4.17  189.71
106511.00   -4.18  190.17
106512.00   -4.08  187.98
106513.00   -4.13  190.20
106514.00   -4.08  189.75
106515.00   -4.23  190.68
106516.00   -4.22  189.36
106517.00   -4.19  190.36
106518.00   -4.13  188.81
106519.00   -4.12  189.52
106520.00   -4.11  190.84
106521.00   -4.12  191.71
106522.00   -4.14  188.72
106523.00   -4.13  190.65
106524.00   -4.05  189.88
106525.00   -4.11  189.23
106526.00   -4.19  190.78
106527.00   -4.10  189.52
106528.00   -4.15  189.68
106529.00   -4.07  191.10
106530.00   -4.14  190.10
106531.00   -4.14  189.68
106532.00   -4.18  190.10
106533.00   -4.19  190.10
106534.00   -4.09  189.97
106535.00   -4.11  190.33
106536.00   -4.01  190.13
106537.00   -4.07  189.88
106538.00   -4.23  190.10
106539.00   -4.18  189.91
106540.00   -4.05  190.04
106541.00   -4.13  188.46
106542.00   -4.06  189.78
106543.00   -4.17  189.13
106544.00   -4.10  191.36
106545.00   -4.09  189.62
106546.00   -4.17  188.27
106547.00   -4.21  190.65
106548.00   -4.12  190.10
106549.00   -4.23  190.81
106550.00   -4.23  189.26
106551.00   -4.02  189.23
106552.00   -4.10  189.39
106553.00   -4.08  189.78
106554.00   -4.16  190.39
106555.00   -4.13  190.87
106556.00   -4.08  188.85
106557.00   -4.02  189.20
106558.00   -4.06  188.94
106559.00   -4.11  190.10
106560.00   -4.10  188.88
106561.00   -4.11  191.42
106562.00   -4.08  189.20
106563.00   -4.20  191.00
106564.00   -4.10  190.29
106565.00   -4.19  188.52
106566.00   -4.05  189.36
106567.00   -4.19  191.04
106568.00   -4.05  190.42
106569.00   -4.14  188.52
106570.00   -4.18  189.59
106571.00   -4.21  189.59
106572.00   -4.08  189.30
106573.00   -4.17  189.46
106574.00   -4.25  188.91
106575.00   -4.04  191.13
106576.00   -4.30  189.52
106577.00   -4.17  189.97
106578.00   -4.00  190.46
106579.00   -4.15  189.78
106580.00   -4.18  190.23
106581.00   -4.08  190.26
106582.00   -4.11  188.97
106583.00   -4.15  189.75
106584.00   -4.24  188.04
106585.00   -4.11  188.39
106586.00   -4.08  189.36
106587.00   -4.16  189.39
106588.00   -4.09  190.04
106589.00   -4.18  190.49
106590.00   -4.11  189.75
106591.00   -4.03  190.75
106592.00   -4.17  189.07
106593.00   -4.04  189.52
106594.00   -4.06  190.20
106595.00   -4.14  190.20
106596.00   -4.14  189.75
106597.00   -4.11  189.62
106598.00   -4.16  188.94
106599.00   -4.11  188.43
106600.00   -4.14  188.62
106601.00   -4.11  190.52
106602.00   -4.11  190.20
106603.00   -3.88  189.59
106604.00   -3.95  188.10
106605.00   -4.09  189.55
106606.00   -4.19  190.04
106607.00   -4.16  189.23
106608.00   -4.02  189.42
106609.00   -4.07  193.06
106610.00   -4.12  190.04
106611.00   -4.12  191.74
106612.00   -4.11  188.78
106613.00   -4.16  189.55
106614.00   -4.11  189.23
106615.00   -4.11  190.17
106616.00   -4.07  190.33
106617.00   -4.22  190.10
106618.00   -4.10  189.71
106619.00   -4.08  190.00
106620.00   -4.11  189.88
106621.00   -4.07  190.97
106622.00   -4.18  190.75
106623.00   -4.18  190.42
106624.00   -4.14  189.97
106625.00   -3.96  189.88
106626.00   -4.10  189.88
106627.00   -4.05  191.45
106628.00   -4.09  188.68
106629.00   -4.13  188.81
106630.00   -4.34  190.29
106631.00   -4.21  188.43
106632.00   -4.06  189.17
106633.00   -4.13  190.49
106634.00   -4.06  190.91
106635.00   -4.15  189.62
106636.00   -4.14  190.91
106637.00   -4.27  189.39
106638.00   -4.23  189.30
106639.00   -4.17  190.75
106640.00   -4.17  189.49
106641.00   -4.17  189.97
106642.00   -4.18  190.84
106643.00   -4.12  189.68
106644.00   -4.15  190.81
106645.00   -4.15  189.42
106646.00   -4.11  190.00
106647.00   -4.09  190.42
106648.00   -4.15  190.55
106649.00   -4.03  187.85
106650.00   -4.16  188.81
106651.00   -4.05  188.27
106652.00   -4.13  190.20
106653.00   -4.06  189.13
106654.00   -4.15  191.07
106655.00   -4.08  190.39
106656.00   -4.12  191.26
106657.00   -4.18  190.75
106658.00   -4.13  190.04
106659.00   -4.19  189.36
106660.00   -4.21  189.97
106661.00   -4.09  189.42
106662.00   -4.19  189.42
106663.00   -4.11  190.00
106664.00   -4.19  189.52
106665.00   -4.12  190.23
106666.00   -4.15  189.97
106667.00   -4.29  190.62
106668.00   -4.18  189.68
106669.00   -4.13  188.88
106670.00   -4.01  190.36
106671.00   -4.09  189.07
106672.00   -4.05  189.84
106673.00   -4.16  190.87
106674.00   -4.20  188.91
106675.00   -4.20  190.49
106676.00   -4.19  189.39
106677.00   -4.14  189.52
106678.00   -4.15  190.07
106679.00   -4.23  190.68
106680.00   -4.05  190.17
106681.00   -4.01  190.81
106682.00   -4.12  191.16
106683.00   -4.04  188.97
106684.00   -4.02  189.42
106685.00   -4.13  190.55
106686.00   -3.97  189.33
106687.00   -4.11  189.84
106688.00   -4.15  190.68
106689.00   -4.15  187.65
106690.00   -4.07  190.00
106691.00   -4.14  190.23
106692.00   -4.04  190.42
106693.00   -4.09  190.71
106694.00   -4.01  189.46
106695.00   -4.16  189.10
106696.00   -4.03  190.52
106697.00   -4.13  190.20
106698.00   -4.17  191.00
106699.00   -4.00  190.71
106700.00   -4.10  189.39
106701.00   -4.20  190.13
106702.00   -4.11  191.20
106703.00   -4.15  189.75
106704.00   -4.17  188.81
106705.00   -4.13  188.68
106706.00   -4.16  190.29
106707.00   -4.25  190.62
106708.00   -4.13  188.59
106709.00   -4.09  190.29
106710.00   -4.13  190.33
106711.00   -4.10  190.42
106712.00   -4.06  189.17
106713.00   -4.10  191.39
106714.00   -4.19  191.58
106715.00   -4.02  191.04
106716.00   -4.14  189.10
106717.00   -4.08  190.81
106718.00   -4.09  188.97
106719.00   -4.07  189.17
106720.00   -4.26  189.17
106721.00   -4.23  191.00
106722.00   -4.06  191.20
106723.00   -4.10  190.04
106724.00   -4.22  189.49
106725.00   -4.13  191.04
106726.00   -4.19  189.55
106727.00   -4.06  189.91
106728.00   -4.20  190.58
106729.00   -4.25  190.04
106730.00   -4.22  190.20
106731.00   -4.08  190.00
106732.00   -4.12  189.75
106733.00   -4.14  189.71
106734.00   -4.12  189.65
106735.00   -4.20  189.49
106736.00   -4.07  190.65
106737.00   -4.10  189.52
106738.00   -4.13  191.00
106739.00   -4.11  188.88
106740.00   -4.06  190.94
106741.00   -4.01  190.87
106742.00   -4.02  188.23
106743.00   -4.08  189.65
106744.00   -4.03  190.29
106745.00   -4.18  190.75
106746.00   -4.00  189.17
106747.00   -4.15  189.52
106748.00   -4.17  191.20
106749.00   -4.10  190.26
106750.00   -4.27  190.68
106751.00   -4.19  188.39
106752.00   -4.06  190.55
106753.00   -4.09  189.94
106754.00   -4.11  190.17
106755.00   -4.14  190.52
106756.00   -4.15  190.39
106757.00   -4.00  189.65
106758.00   -4.15  190.10
106759.00   -4.11  190.75
106760.00   -4.08  188.33
106761.00   -4.17  189.59
106762.00   -4.13  191.84
106763.00   -4.20  189.62
106764.00   -4.17  189.97
106765.00   -4.05  190.29
106766.00   -4.10  190.04
106767.00   -4.10  189.71
106768.00   -4.09  189.78
106769.00   -4.19  189.78
106770.00   -4.19  188.94
106771.00   -4.03  190.23
106772.00   -4.05  190.75
106773.00   -4.11  190.68
106774.00   -4.20  188.88
106775.00   -4.19  188.46
106776.00   -4.10  189.39
106777.00   -4.04  191.00
106778.00   -4.16  190.33
106779.00   -4.19  189.23
106780.00   -4.14  189.04
106781.00   -4.12  188.97
106782.00   -4.23  190.55
106783.00   -4.07  189.36
106784.00   -4.03  188.46
106785.00   -4.02  189.94
106786.00   -4.07  189.46
106787.00   -4.13  187.91
106788.00   -4.11  189.84
106789.00   -4.12  189.55
106790.00   -4.15  188.20
106791.00   -4.16  188.91
106792.00   -4.08  191.04
106793.00   -4.02  190.62
106794.00   -4.15  191.68
106795.00   -4.11  190.62
106796.00   -4.24  189.55
106797.00   -4.06  188.49
106798.00   -4.24  191.07
106799.00   -4.20  189.59
106800.00   -4.11  190.52
106801.00   -4.06  191.10
106802.00   -4.07  190.97
106803.00   -4.24  190.36
106804.00   -4.16  191.20
106805.00   -4.10  189.65
106806.00   -4.14  190.36
106807.00   -4.01  191.07
106808.00   -4.18  190.52
106809.00   -4.06  190.23
106810.00   -4.15  189.36
106811.00   -4.07  188.23
106812.00   -4.13  188.20
106813.00   -4.09  191.42
106814.00   -4.18  190.23
106815.00   -4.17  187.69
106816.00   -4.23  189.49
106817.00   -4.13  188.65
106818.00   -4.02  187.11
106819.00   -4.12  190.58
106820.00   -4.15  189.42
106821.00   -4.09  189.42
106822.00   -4.05  188.39
106823.00   -3.98  189.75
106824.00   -4.06  189.17
106825.00   -4.13  190.71
106826.00   -4.06  190.33
106827.00   -4.11  189.07
106828.00   -4.07  189.33
106829.00   -4.15  189.04
106830.00   -4.18  189.23
106831.00   -4.09  190.58
106832.00   -4.21  190.97
106833.00   -4.10  191.04
106834.00   -4.23  190.04
106835.00   -4.20  189.78
106836.00   -4.13  188.75
106837.00   -4.20  191.45
106838.00   -4.18  190.00
106839.00   -4.10  190.33
106840.00   -4.21  189.26
106841.00   -4.03  190.62
106842.00   -4.27  189.20
106843.00   -4.05  189.65
106844.00   -4.24  191.07
106845.00   -4.16  188.56
106846.00   -4.25  188.30
106847.00   -4.24  190.68
106848.00   -4.22  188.39
106849.00   -4.24  189.26
106850.00   -4.11  190.33
106851.00   -4.18  190.62
106852.00   -4.02  191.90
106853.00   -4.17  191.42
106854.00   -4.11  190.00
106855.00   -4.14  190.46
106856.00   -4.23  188.56
106857.00   -4.16  190.07
106858.00   -4.21  190.10
106859.00   -4.17  189.55
106860.00   -4.10  189.68
106861.00   -4.08  191.26
106862.00   -4.09  190.91
106863.00   -4.04  190.49
106864.00   -4.17  190.04
106865.00   -4.19  190.10
106866.00   -4.19  190.65
106867.00   -4.05  190.26
106868.00   -4.25  190.10
106869.00   -4.22  189.36
106870.00   -4.07  189.78
106871.00   -4.21  190.00
106872.00   -3.97  188.91
106873.00   -4.10  189.46
106874.00   -4.24  190.20
106875.00   -4.03  190.00
106876.00   -4.03  189.97
106877.00   -4.18  190.33
106878.00   -4.07  190.65
106879.00   -4.10  191.39
106880.00   -4.14  189.55
106881.00   -4.15  189.13
106882.00   -4.01  189.39
106883.00   -4.11  189.65
106884.00   -4.00  189.94
106885.00   -4.20  188.36
106886.00   -4.14  189.81
106887.00   -4.07  188.85
106888.00   -4.04  191.10
106889.00   -4.16  189.71
106890.00   -4.08  189.46
106891.00   -4.06  188.75
106892.00   -4.06  189.88
106893.00   -4.16  190.00
106894.00   -4.09  190.94
106895.00   -4.07  189.88
106896.00   -4.14  189.39
106897.00   -4.19  189.55
106898.00   -4.22  190.94
106899.00   -4.19  188.88
106900.00   -4.24  189.91
106901.00   -4.16  191.32
106902.00   -4.04  188.56
106903.00   -4.16  190.00
106904.00   -4.00  189.36
106905.00   -4.12  189.46
106906.00   -4.15  188.62
106907.00   -4.18  189.46
106908.00   -4.06  189.94
106909.00   -4.14  190.94
106910.00   -4.07  188.88
106911.00   -4.17  189.59
106912.00   -4.08  189.65
106913.00   -4.21  189.59
106914.00   -4.12  188.91
106915.00   -4.20  190.26
106916.00   -4.20  190.42
106917.00   -4.08  189.39
106918.00   -4.09  190.58
106919.00   -4.12  191.52
106920.00   -4.19  190.58
106921.00   -4.20  190.10
106922.00   -4.15  190.13
106923.00   -4.20  191.00
106924.00   -4.17  190.91
106925.00   -4.17  189.71
106926.00   -4.29  191.32
106927.00   -4.05  189.55
106928.00   -4.08  189.94
106929.00   -4.19  189.91
106930.00   -4.16  189.42
106931.00   -4.18  191.23
106932.00   -4.10  191.29
106933.00   -4.13  190.65
106934.00   -4.10  190.33
106935.00   -3.99  189.88
106936.00   -4.17  189.62
106937.00   -4.29  190.84
106938.00   -4.17  190.78
106939.00   -4.13  190.58
106940.00   -4.16  192.74
106941.00   -4.06  190.94
106942.00   -3.99  190.68
106943.00   -4.17  190.00
106944.00   -4.25  190.75
106945.00   -4.19  189.88
106946.00   -4.14  190.07
106947.00   -4.22  191.52
106948.00   -4.00  189.65
106949.00   -4.07  190.58
106950.00   -4.14  189.17
106951.00   -4.15  188.81
106952.00   -3.99  189.97
106953.00   -4.17  190.04
106954.00   -4.13  189.59
106955.00   -4.05  191.13
106956.00   -4.06  189.42
106957.00   -4.07  190.04
106958.00   -4.07  189.84
106959.00   -4.16  188.78
106960.00   -4.24  189.52
106961.00   -4.09  189.04
106962.00   -4.15  190.58
106963.00   -4.08  189.46
106964.00   -4.08  190.26
106965.00   -4.17  191.42
106966.00   -4.14  188.27
106967.00   -4.15  190.46
